ID;Name;Birthday;Films
3379;Stewart Raffill;1970-01-01;[[55567, Writer]]
3380;Colin Welland;1970-01-01;[[9443, Screenplay]]
3381;Joseph Gordon-Levitt;1981-02-17;[[138697, Writer]]
3382;Terry Zwigoff;1970-01-01;[[1548, Screenplay]]
3383;Daniel Clowes;1970-01-01;[[1548, Screenplay]]
3384;Richard Eyre;1970-01-01;[[11889, Screenplay]]
3385;Charles Wood;1976-10-07;[[11889, Screenplay]]
3386;William Sachs;1970-01-01;[[33155, Screenplay]]
3387;Ren Wheeler;1970-01-01;[[5528, Screenplay]]
3388;Philippe Lopes-Curval;1970-01-01;[[5528, Screenplay]]
3389;Christophe Barratier;1970-01-01;[[5528, Screenplay]]
3390;Nol-Nol;1970-01-01;[[5528, Screenplay]]
3391;Steve Galluccio;1970-01-01;[[321, Screenplay]]
3392;Todd Samovitz;1970-01-01;[[4997, Writer]]
3393;D. Loriston Scott;1970-01-01;[[4997, Writer]]
3394;Aki Kaurismki;1970-01-01;[[73532, Writer]]
3395;Hitoshi Matsumoto;1970-01-01;[[193722, Screenplay]]
3396;Mitsuyoshi Takasu;1970-01-01;[[193722, Screenplay]]
3397;Tomoji Hasegawa;1970-01-01;[[193722, Screenplay]]
3398;Kji Ema;1970-01-01;[[193722, Screenplay]]
3399;Mitsuru Kuramoto;1970-01-01;[[193722, Screenplay]]
3400;Rakeysh Omprakash Mehra;1970-01-01;[[7913, Screenplay]]
3401;David Dastmalchian;1970-01-01;[[253253, Writer]]
3402;George Ratliff;1970-01-01;[[51995, Screenplay]]
3403;Douglas Stone;1970-01-01;[[51995, Screenplay]]
3404;Shane Meadows;1970-01-01;[[22913, Writer], [22908, Writer], [12877, Writer], [11798, Screenplay]]
3405;Paul Fraser;1970-01-01;[[22913, Writer], [22908, Writer]]
3406;Lars Gudmestad;1970-01-01;[[70670, Screenplay]]
3407;Ulf Rydberg;1970-01-01;[[70670, Screenplay]]
3408;Kevin Lehane;1970-01-01;[[84204, Writer]]
3409;Michael McGowan;1970-01-01;[[25248, Writer]]
3410;Liv Ullmann;1938-12-16;[[230266, Screenplay]]
3411;Shridhar Raghavan;1970-01-01;[[63006, Writer]]
3412;Darren Lynn Bousman;1970-01-01;[[215, Screenplay]]
3413;Damien Chazelle;1985-01-19;[[333371, Screenplay], [146203, Writer], [244786, Screenplay]]
3414;Josh Campbell;1970-01-01;[[333371, Screenplay]]
3415;Matthew Stuecken;1970-01-01;[[333371, Screenplay]]
3416;David F. Sandberg;1970-01-01;[[345911, Writer]]
3417;Chuck Russell;1970-01-01;[[10072, Screenplay]]
3418;Bruce Wagner;1970-01-01;[[10072, Screenplay]]
3419;Guillermo Ros;1970-01-01;[[211954, Writer]]
3420;Eugenio Derbez;1961-09-02;[[211954, Writer]]
3421;Albert Maltz;1970-01-01;[[29912, Screenplay]]
3422;Philip Dunne;1970-01-01;[[43266, Screenplay], [24973, Screenplay], [29912, Screenplay]]
3423;Michael De Luca;1970-01-01;[[11284, Screenplay]]
3424;Patty Jenkins;1971-07-24;[[504, Screenplay]]
3425;Earl Felton;1970-01-01;[[173, Screenplay]]
3426;Eric Bergren;1970-01-01;[[1955, Screenplay]]
3427;Christopher De Vore;1970-01-01;[[1955, Screenplay]]
3428;Melisa Wallack;1970-01-01;[[152532, Screenplay]]
3429;Mike Flanagan;1970-01-01;[[74777, Writer], [157547, Screenplay]]
3430;Jeff Howard;1970-01-01;[[157547, Screenplay]]
3431;Daryl G. Nickens;1970-01-01;[[16096, Screenplay]]
3432;John Dixon;1970-01-01;[[24266, Screenplay]]
3433;Ken Scarborough;1970-01-01;[[16508, Writer]]
3434;Jim Jinkins;1970-01-01;[[16508, Writer]]
3435;Frank Yablans;1970-01-01;[[15660, Writer]]
3436;Frank Perry;1970-01-01;[[15660, Writer]]
3437;Tracy Hotchner;1970-01-01;[[15660, Writer]]
3438;Jesse Peretz;1970-01-01;[[59968, Screenplay]]
3439;David Schisgall;1970-01-01;[[59968, Screenplay], [59968, Screenplay]]
3440;Evgenia Peretz;1970-01-01;[[59968, Screenplay], [59968, Screenplay]]
3441;Anna Waterhouse;1970-01-01;[[323677, Screenplay]]
3442;Joe Shrapnel;1970-01-01;[[323677, Screenplay]]
3443;Ernie Barbarash;1970-01-01;[[235271, Screenplay]]
3444;Christina Welsh;1970-01-01;[[235271, Screenplay]]
3445;Richard Glatzer;1970-01-01;[[64499, Writer], [284293, Screenplay]]
3446;Wash Westmoreland;1970-01-01;[[64499, Writer], [284293, Screenplay]]
3447;Casey Robinson;1970-01-01;[[24973, Screenplay]]
3448;Harmony Korine;1973-01-04;[[9344, Screenplay], [122081, Writer]]
3449;Daniel Farrands;1970-01-01;[[10987, Writer]]
3450;Carlos Cuarn;1970-01-01;[[1391, Screenplay]]
3451;John Travis;1970-01-01;[[14745, Screenplay]]
3452;Rebecca Sonnenshine;1970-01-01;[[14745, Screenplay]]
3453;H. Kaye Dyal;1970-01-01;[[14854, Screenplay]]
3454;B.J. Nelson;1970-01-01;[[14854, Screenplay], [14854, Screenplay]]
3455;Brian Miller;1970-01-01;[[50357, Screenplay]]
3456;Don Coscarelli;1970-01-01;[[9707, Screenplay], [15158, Writer], [16441, Writer]]
3457;Paul Pepperman;1970-01-01;[[16441, Writer]]
3458;Anthony Veiller;1970-01-01;[[29996, Screenplay]]
3459;Crane Wilbur;1970-01-01;[[29996, Writer]]
3460;Rick Alvarez;1970-01-01;[[139038, Writer], [184345, Writer], [351819, Writer]]
3461;Oliver H.P. Garrett;1970-01-01;[[22649, Screenplay], [770, Writer]]
3462;Benjamin Glazer;1970-01-01;[[22649, Screenplay]]
3463;Gary Hardwick;1970-01-01;[[378200, Writer], [53862, Writer]]
3464;Brandon Broussard;1970-01-01;[[378200, Writer]]
3465;Dana Verde;1970-01-01;[[378200, Screenplay]]
3466;Brian Dannelly;1970-01-01;[[13193, Writer]]
3467;Michael Urban;1970-01-01;[[13193, Writer]]
3468;Denys Arcand;1970-01-01;[[11042, Screenplay]]
3469;James Goldman;1970-01-01;[[10786, Screenplay]]
3470;Robin Chapman;1970-01-01;[[17339, Screenplay]]
3471;"""Weird Al"" Yankovic";1970-01-01;[[11959, Screenplay]]
3472;Jay Levey;1970-01-01;[[11959, Screenplay]]
3473;Charles Holloway;1970-01-01;[[11959, Screenplay]]
3474;Allen Covert;1964-10-13;[[9900, Writer]]
3475;Barry Wernick;1970-01-01;[[9900, Writer]]
3476;Sergio Donati;1970-01-01;[[335, Screenplay], [429, Writer]]
3477;Nathan Parker;1970-01-01;[[17431, Screenplay]]
3478;Mark Zakarin;1970-01-01;[[21014, Writer]]
3479;Ronan Chapalain;1970-01-01;[[78394, Writer]]
3480;Pascal Vuong;1970-01-01;[[78394, Writer]]
3481;Xavier Beauvois;1970-01-01;[[46332, Writer]]
3482;Randall Miller;1970-01-01;[[13996, Writer]]
3483;Jody Savin;1970-01-01;[[13996, Writer]]
3484;Dan Rush;1970-01-01;[[45658, Screenplay]]
3485;Fenton Bailey;1970-01-01;[[12228, Screenplay], [1415, Screenplay]]
3486;Randy Barbato;1970-01-01;[[12228, Screenplay], [1415, Screenplay]]
3487;Jeremy Saulnier;1970-01-01;[[188166, Writer], [313922, Writer]]
3488;Sarah Bird;1970-01-01;[[14474, Screenplay]]
3489;Billy Kent;1970-01-01;[[14474, Screenplay]]
3490;Adam Wierzbianski;1970-01-01;[[14474, Screenplay], [14474, Screenplay]]
3491;Christian Forte;1970-01-01;[[8744, Screenplay]]
3492;Feroz Abbas Khan;1970-01-01;[[38428, Writer]]
3493;Dennis Hopper;1936-05-17;[[39269, Writer]]
3494;Leonard Yakir;1970-01-01;[[39269, Writer]]
3495;Brenda Nielson;1970-01-01;[[39269, Writer]]
3496;Gary Jules Jouvenat;1970-01-01;[[39269, Writer]]
3497;Eli Craig;1970-01-01;[[46838, Writer]]
3498;Morgan Jurgenson;1970-01-01;[[46838, Writer]]
3499;Borden Chase;1970-01-01;[[3089, Screenplay], [56930, Screenplay]]
3500;John Twist;1970-01-01;[[56930, Screenplay]]
3501;Morgan J. Freeman;1970-01-01;[[41730, Writer], [125052, Writer]]
3502;Franco Battista;1970-01-01;[[18442, Writer]]
3503;Tom Berry;1970-01-01;[[18442, Writer]]
3504;Matthew Hastings;1970-01-01;[[18442, Writer]]
3505;Klaus Menzel;1970-01-01;[[71547, Writer]]
3506;Oren Peli;1970-01-21;[[57876, Writer], [93856, Screenplay], [23827, Screenplay]]
3507;Alberto Marini;1970-01-01;[[77495, Screenplay]]
3508;Stephen Godchaux;1970-01-01;[[14849, Screenplay]]
3509;John Masius;1970-01-01;[[14849, Screenplay]]
3510;Bob Saget;1956-05-17;[[12486, Screenplay]]
3511;William H. Macy;1970-01-01;[[244403, Writer]]
3512;Jeff Robison;1970-01-01;[[244403, Writer]]
3513;Casey Twenter;1970-01-01;[[244403, Writer]]
3514;Tyler McKellar;1970-01-01;[[340816, Writer]]
3515;Vicky Jewson;1970-01-01;[[299552, Writer]]
3516;Rupert Whitaker;1970-01-01;[[299552, Writer]]
3517;Peter Hyams;1943-07-26;[[11935, Screenplay]]
3518;Paul Ben-Victor;1970-01-01;[[113406, Screenplay], [113406, Screenplay]]
3519;Greg Ferkel;1970-01-01;[[113406, Screenplay]]
3520;Leah Kornfeld-Friedman;1970-01-01;[[113406, Screenplay]]
3521;Matthew Carpenter;1970-01-01;[[361159, Screenplay]]
3522;A.K. Waters;1970-01-01;[[361159, Screenplay]]
3523;Ji Menzel;1970-01-01;[[12555, Screenplay]]
3524;Adam Bousdoukos;1970-01-01;[[31175, Screenplay]]
3525;Billy Bob Thornton;1955-08-04;[[12498, Screenplay]]
3526;Stephen Volk;1970-01-01;[[77949, Screenplay]]
3527;Nick Murphy;1970-01-01;[[77949, Screenplay]]
3528;Frank LaLoggia;1970-01-01;[[49365, Writer]]
3529;Scott Foley;1972-07-15;[[300706, Writer]]
3530;L.M. Kit Carson;1970-01-01;[[16337, Screenplay]]
3531;Rudy Wurlitzer;1970-01-01;[[11577, Screenplay]]
3532;Christophe Ali;1970-01-01;[[40185, Writer]]
3533;Nicolas Bonilauri;1970-01-01;[[40185, Writer]]
3534;Andrea Gibb;1970-01-01;[[8981, Screenplay]]
3535;Brad Smith;1970-01-01;[[10914, Screenplay]]
3536;Michel Leclerc;1970-01-01;[[50848, Writer]]
3537;Baya Kasmi;1970-01-01;[[375950, Writer], [50848, Writer]]
3538;Javier Gulln;1970-01-01;[[283686, Writer], [166624, Writer]]
3539;Analeine Cal y Mayor;1970-01-01;[[166624, Writer]]
3540;Howard A. Rodman;1970-01-01;[[10822, Screenplay]]
3541;John Huston;1970-01-01;[[10339, Screenplay]]
3542;Ray Bradbury;1920-08-22;[[10339, Screenplay], [35073, Screenplay]]
3543;Hubert Selby Jr.;1970-01-01;[[641, Screenplay]]
3544;Carlos Saura;1970-01-01;[[65749, Writer]]
3545;Rick Boyle;1970-01-01;[[6106, Writer]]
3546;Andrea Gyertson Nasfell;1970-01-01;[[252680, Writer]]
3547;Jon Erwin;1970-01-01;[[252680, Writer], [83860, Writer]]
3548;Mike van Diem;1970-01-01;[[17139, Screenplay]]
3549;Ferdinand Bordewijk;1970-01-01;[[17139, Screenplay]]
3550;Will De Los Santos;1970-01-01;[[12079, Screenplay]]
3551;Creighton Vero;1970-01-01;[[12079, Screenplay]]
3552;Todd Solondz;1970-01-01;[[10683, Screenplay], [39800, Writer], [11446, Screenplay]]
3553;Park Chan-wook;1963-08-23;[[670, Screenplay], [4550, Screenplay]]
3554;Jeong Seo-gyeong;1970-01-01;[[4550, Writer]]
3555;Ren Fret;1970-01-01;[[62116, Writer]]
3556;Yip Tin-Shing;1970-01-01;[[13807, Writer]]
3557;Miguel Barros;1970-01-01;[[68818, Writer]]
3558;Lukas Moodysson;1970-01-01;[[12093, Screenplay]]
3559;Agnieszka Wojtowicz-Vosloo;1970-01-01;[[36419, Writer]]
3560;Paul Vosloo;1970-01-01;[[36419, Writer]]
3561;Jakub Korolczuk;1970-01-01;[[36419, Writer]]
3562;Rahul Handa;1970-01-01;[[281730, Writer]]
3563;Lawrence Hauben;1970-01-01;[[510, Screenplay]]
3564;Billy Brown;1970-01-01;[[362105, Writer]]
3565;Dan Angel;1970-01-01;[[362105, Writer]]
3566;Ron Clark;1970-01-01;[[12535, Screenplay], [10970, Screenplay], [10970, Screenplay]]
3567;Rudy De Luca;1970-01-01;[[12535, Screenplay], [10970, Screenplay]]
3568;Raja Menon;1970-01-01;[[375290, Screenplay]]
3569;Y.T. Parazi;1970-01-01;[[270938, Writer]]
3570;Nick Love;1970-01-01;[[367551, Writer], [116613, Writer]]
3571;Louis Mellis;1970-01-01;[[11826, Screenplay]]
3572;David Scinto;1970-01-01;[[11826, Screenplay]]
3573;Fredrik Wikstrm;1970-01-01;[[29920, Writer]]
3574;Maria Karlsson;1970-01-01;[[29920, Screenplay]]
3575;Hassan Loo Sattarvandi;1970-01-01;[[29920, Writer]]
3576;Niki Caro;1970-01-01;[[1088, Screenplay]]
3577;Ivan Engler;1970-01-01;[[34069, Screenplay]]
3578;Arnold Bucher;1970-01-01;[[34069, Screenplay]]
3579;Patrik Steinmann;1970-01-01;[[34069, Screenplay]]
3580;Thilo Rscheisen;1970-01-01;[[34069, Screenplay]]
3581;Richard Kwietniowski;1970-01-01;[[47452, Writer]]
3582;Timur Bekmambetov;1961-06-25;[[3040, Writer]]
3583;Fredric M. Frank;1970-01-01;[[27191, Screenplay], [27191, Writer]]
3584;Theodore St. John;1970-01-01;[[27191, Screenplay], [27191, Writer]]
3585;Will Rokos;1970-01-01;[[1365, Screenplay]]
3586;John Scott 3;1970-01-01;[[287424, Writer]]
3587;Mike Figgis;1970-01-01;[[451, Screenplay]]
3588;David Tillman;1970-01-01;[[165864, Writer]]
3589;Billy Wilder;1970-01-01;[[239, Screenplay], [284, Screenplay], [987, Screenplay], [28580, Screenplay]]
3590;I. A. L. Diamond;1970-01-01;[[284, Screenplay], [987, Screenplay]]
3591;Barbara Curry;1970-01-01;[[241251, Screenplay]]
3592;Ben Hecht;1970-01-01;[[770, Writer], [4174, Screenplay], [40494, Writer]]
3593;Wolf Mankowitz;1970-01-01;[[40494, Writer]]
3594;James R. Webb;1970-01-01;[[40494, Screenplay]]
3595;James Clavell;1970-01-01;[[5925, Screenplay]]
3596;W.R. Burnett;1970-01-01;[[5925, Screenplay]]
3597;Ed Gass-Donnelly;1970-01-01;[[146203, Writer]]
3598;DJ Pooh;1970-01-01;[[47816, Writer], [10634, Screenplay]]
3599;Frank Hannah;1970-01-01;[[10744, Screenplay]]
3600;Arthur Miller;1915-10-17;[[11536, Screenplay]]
3601;Samuel A. Taylor;1970-01-01;[[2370, Screenplay]]
3602;Allison Anders;1954-11-16;[[5, Writer], [142132, Writer]]
3603;Alexandre Rockwell;1956-08-18;[[5, Writer]]
3604;Eric Bogosian;1953-04-24;[[10132, Screenplay]]
3605;Mike Mills;1958-12-17;[[55347, Screenplay], [1546, Screenplay]]
3606;Dave McKean;1970-01-01;[[14517, Writer]]
3607;Ron Fricke;1970-01-01;[[89708, Writer]]
3608;Mark Magidson;1970-01-01;[[89708, Writer]]
3609;James R. Silke;1970-01-01;[[27551, Writer]]
3610;Gavin Wiesen;1970-01-01;[[64678, Writer]]
3611;Joel Viertel;1970-01-01;[[309503, Writer]]
3612;Mora Stephens;1970-01-01;[[309503, Writer]]
3613;Mars Callahan;1970-01-01;[[14293, Writer]]
3614;Chris Corso;1970-01-01;[[14293, Writer]]
3615;Leos Carax;1970-01-01;[[103328, Writer]]
3616;Gary Hawkins;1970-01-01;[[157847, Screenplay]]
3617;Richard Holmes;1970-01-01;[[25719, Writer]]
3618;Stefan Schwartz;1970-01-01;[[25719, Writer]]
3619;C. Courtney Joyner;1970-01-01;[[48309, Screenplay]]
3620;Charles Busch;1970-01-01;[[27723, Writer]]
3621;Craig Ferguson;1962-05-17;[[20468, Writer]]
3622;Andy Bellin;1970-01-01;[[44945, Writer]]
3623;Robert Festinger;1970-01-01;[[44945, Writer]]
3624;Barry McEvoy;1970-01-01;[[29122, Writer]]
3625;James Still;1970-01-01;[[133575, Screenplay]]
3626;Fernando Len de Aranoa;1970-01-01;[[54580, Screenplay]]
3627;Ignacio del Moral;1970-01-01;[[54580, Screenplay]]
3628;Nick Damici;1970-01-01;[[52015, Screenplay]]
3629;Jim Mickle;1970-01-01;[[52015, Screenplay]]
3630;Stephen T. Kay;1970-01-01;[[34941, Screenplay]]
3631;Karim A?nouz;1970-01-01;[[227975, Writer]]
3632;Felipe Bragana;1970-01-01;[[227975, Writer]]
3633;Marco Dutra;1970-01-01;[[227975, Writer]]
3634;Sam Levinson;1970-01-01;[[60422, Writer]]
3635;Valery Todorovsky;1970-01-01;[[225235, Screenplay]]
3636;Aleksandr Veledinskiy;1970-01-01;[[225235, Screenplay]]
3637;Rauf Kubayev;1970-01-01;[[225235, Writer]]
3638;Ruba Nadda;1970-01-01;[[121676, Screenplay]]
3639;Harry Behn;1970-01-01;[[22301, Writer], [3060, Screenplay]]
3640;Howard Estabrook;1970-01-01;[[22301, Screenplay], [22301, Writer]]
3641;Sean Byrne;1970-01-01;[[46420, Writer]]
3642;Bart Fisher;1970-01-01;[[158150, Writer]]
3643;Roger Hawkins;1970-01-01;[[251979, Writer]]
3644;William A. Wood III;1970-01-01;[[251979, Writer]]
3645;Paddy Chayefsky;1970-01-01;[[10774, Screenplay]]
3646;Sidney Howard;1970-01-01;[[770, Screenplay]]
3647;John Van Druten;1970-01-01;[[770, Writer]]
3648;Jo Swerling;1970-01-01;[[770, Writer]]
3649;Jon Croker;1970-01-01;[[266102, Screenplay]]
3650;Oscar Saul;1970-01-01;[[702, Screenplay], [29715, Screenplay]]
3651;Harry Julian Fink;1970-01-01;[[29715, Screenplay], [29715, Screenplay]]
3652;Sidney Sheldon;1970-01-01;[[25209, Screenplay]]
3653;Jesse Armstrong;1970-01-01;[[37495, Writer]]
3654;Sam Bain;1970-01-01;[[37495, Writer]]
3655;Simon Blackwell;1970-01-01;[[37495, Writer]]
3656;Chris Morris;1970-01-01;[[37495, Writer]]
3657;Andrucha Waddington;1970-01-01;[[29262, Screenplay]]
3658;Peter Stebbings;1970-01-01;[[34769, Writer]]
3659;Frances Goodrich;1970-01-01;[[1585, Screenplay], [35032, Screenplay]]
3660;Albert Hackett;1970-01-01;[[1585, Screenplay], [35032, Screenplay]]
3661;Alan Bennett;1970-01-01;[[8618, Screenplay]]
3662;Waldo Salt;1970-01-01;[[3116, Screenplay]]
3663;Kevin Carraway;1970-01-01;[[352978, Writer]]
3664;Tyger Williams;1970-01-01;[[9516, Screenplay]]
3665;John Crawford;1970-01-01;[[23330, Writer]]
3666;Gordon T. Dawson;1970-01-01;[[23330, Writer]]
3667;Edmund Penney;1970-01-01;[[23330, Writer]]
3668;Richard Brooks;1962-12-07;[[261, Screenplay], [36334, Writer], [22013, Screenplay], [18900, Screenplay]]
3669;Robert Anderson;1970-01-01;[[27029, Screenplay]]
3670;Anthony Shaffer;1970-01-01;[[573, Screenplay]]
3671;Robert Eggers;1970-01-01;[[310131, Writer]]
3672;Master P;1970-04-29;[[27455, Writer], [40505, Writer], [40505, Screenplay]]
3673;Gideon Raff;1970-01-01;[[22007, Writer]]
3674;Scott Spiegel;1970-01-01;[[765, Screenplay]]
3675;Thunder Levin;1970-01-01;[[205321, Writer]]
3676;Salvador Carrasco;1970-01-01;[[89540, Writer]]
3677;Andr ?vredal;1970-01-01;[[46146, Writer]]
3678;Adam Rapp;1970-01-01;[[14256, Writer]]
3679;Angela Robinson;1971-02-14;[[540, Screenplay]]
3680;Scott Crowell;1970-01-01;[[370464, Writer]]
3681;Amanda Gusack;1970-01-01;[[20055, Writer]]
3682;Avi Nesher;1970-01-01;[[224569, Writer]]
3683;Roger H. Berger;1970-01-01;[[224569, Writer]]
3684;Stuart Urban;1970-01-01;[[395766, Writer]]
3685;Mark Thompson;1970-01-01;[[39303, Writer]]
3686;Bob Goodman;1970-01-01;[[142061, Screenplay]]
3687;Charles Ferguson;1970-01-01;[[12901, Writer], [370662, Writer]]
3688;Chad Beck;1970-01-01;[[44639, Writer], [370662, Writer]]
3689;Joel Ross;1970-01-01;[[252360, Writer]]
3690;Mark Young;1970-01-01;[[256740, Writer]]
3691;Rachel Long;1970-01-01;[[299145, Writer]]
3692;Brian Pittman;1970-01-01;[[299145, Writer]]
3693;Antonio Simoncini;1970-01-01;[[241766, Writer]]
3694;Luc Jacquet;1970-01-01;[[1667, Screenplay]]
3695;Paulo Lins;1970-01-01;[[598, Screenplay]]
3696;Justin Kerrigan;1970-01-01;[[11129, Screenplay]]
3697;Nathan Frankowski;1970-01-01;[[75861, Screenplay]]
3698;Kate King Lynch;1970-01-01;[[75861, Screenplay]]
3699;Karen Moncrieff;1970-01-01;[[46989, Writer], [13551, Writer]]
3700;Thomas Vinterberg;1969-05-19;[[309, Screenplay], [103663, Screenplay]]
3701;Tobias Lindholm;1970-01-01;[[103663, Screenplay]]
3702;Mark L. Lester;1970-01-01;[[11564, Screenplay]]
3703;John C.W. Saxton;1970-01-01;[[11564, Screenplay]]
3704;Steven Sessions;1970-01-01;[[301748, Writer]]
3705;Mark Mussina;1970-01-01;[[301748, Writer]]
3706;Catherine Linstrum;1970-01-01;[[108346, Writer]]
3707;Laurent Cantet;1970-01-01;[[8841, Screenplay]]
3708;Robin Campillo;1970-01-01;[[8841, Screenplay]]
3709;Franois Bgaudeau;1970-01-01;[[8841, Screenplay]]
3710;Willis Goldbeck;1970-01-01;[[11697, Screenplay]]
3711;James Warner Bellah;1970-01-01;[[13909, Screenplay], [11697, Screenplay]]
3712;Dorothy M. Johnson;1970-01-01;[[11697, Screenplay]]
3713;Max Mayer;1970-01-01;[[22051, Writer]]
3714;Joshua Marston;1970-01-01;[[436, Screenplay]]
3715;Paul Dehn;1970-01-01;[[1705, Screenplay], [1685, Screenplay], [1688, Screenplay], [1687, Screenplay], [658, Screenplay]]
3716;Brandon Cronenberg;1970-01-01;[[125490, Screenplay]]
3717;Frank Capra;1970-01-01;[[1585, Screenplay]]
3718;Bernie Mac;1957-10-05;[[23618, Writer]]
3719;Cedric the Entertainer;1964-04-24;[[23618, Writer]]
3720;Steve Harvey;1957-01-17;[[23618, Writer]]
3721;D. L. Hughley;1970-01-01;[[23618, Writer]]
3722;Tom Pabst;1970-01-01;[[41436, Screenplay]]
3723;Michael R. Perry;1970-01-01;[[41436, Screenplay], [41436, Screenplay]]
3724;Zou Jingshi;1970-01-01;[[259943, Screenplay]]
3725;David Chaskin;1970-01-01;[[10014, Screenplay]]
3726;James Poe;1970-01-01;[[261, Screenplay]]
3727;Mort Abrahams;1970-01-01;[[1685, Screenplay]]
3728;Aaron Mendelsohn;1970-01-01;[[20737, Writer]]
3729;Kunihiko Yuyama;1970-01-01;[[10991, Screenplay]]
3730;Takeshi Shudo;1970-01-01;[[10991, Screenplay]]
3731;Tom McLoughlin;1970-01-01;[[10225, Screenplay]]
3732;Carl Foreman;1970-01-01;[[288, Screenplay], [826, Screenplay]]
3733;Jay Huguely;1970-01-01;[[10285, Screenplay]]
3734;Dean Lorey;1970-01-01;[[10285, Screenplay]]
3735;Willis Hall;1970-01-01;[[5780, Screenplay]]
3736;Keith Waterhouse;1970-01-01;[[5780, Screenplay]]
3737;John Maclean;1970-01-01;[[223485, Writer]]
3738;Ralph Farquhar;1970-01-01;[[29463, Writer]]
3739;Blair Cobbs;1970-01-01;[[18065, Writer]]
3740;Abby Mann;1970-01-01;[[821, Screenplay]]
3741;Montgomery Clift;1970-01-01;[[821, Screenplay]]
3742;Charles Schnee;1970-01-01;[[3089, Screenplay]]
3743;Nnegest Likk;1970-01-01;[[30139, Writer]]
3744;Ethan Hawke;1970-11-06;[[132344, Writer], [80, Screenplay]]
3745;Julie Delpy;1969-12-21;[[132344, Writer], [80, Screenplay]]
3746;Tim Kring;1970-01-01;[[15582, Screenplay]]
3747;Stan Foster;1970-01-01;[[44634, Screenplay]]
3748;Ayub Khan-Din;1970-01-01;[[10557, Screenplay]]
3749;Peter M. Cohen;1970-01-01;[[23531, Writer]]
3750;Mira Nair;1970-01-01;[[28005, Writer]]
3751;Helena Kriel;1970-01-01;[[28005, Writer]]
3752;Kevin Rock;1970-01-01;[[24126, Writer]]
3753;Jill Sprecher;1970-01-01;[[17734, Writer]]
3754;Karen Sprecher;1970-01-01;[[17734, Writer]]
3755;Darren Stein;1970-01-01;[[18892, Writer]]
3756;Julian Schnabel;1951-10-26;[[549, Writer]]
3757;Lech Majewski;1970-01-01;[[549, Screenplay]]
3758;John F. Bowe;1970-01-01;[[549, Writer]]
3759;Greta Gerwig;1983-08-04;[[121986, Writer]]
3760;Eddie Griffin;1968-07-15;[[17995, Writer]]
3761;Hwang Jo-yun;1970-01-01;[[670, Screenplay]]
3762;Lim Chun-hyeong;1970-01-01;[[670, Screenplay]]
3763;Lim Joon-hyung;1970-01-01;[[670, Screenplay]]
3764;Art D'Alessandro;1970-01-01;[[35691, Writer]]
3765;Gabriel Ripstein;1970-01-01;[[317930, Screenplay]]
3766;Ted Perkins;1970-01-01;[[317930, Screenplay]]
3767;Matthew Bright;1970-01-01;[[11229, Screenplay]]
3768;Andrea Arnold;1970-01-01;[[24469, Writer]]
3769;Whit Stillman;1970-01-01;[[82533, Writer], [15389, Writer]]
3770;Britney Spears;1981-12-02;[[34099, Writer]]
3771;Lynne Spears;1970-01-01;[[34099, Writer]]
3772;Tim Heidecker;1976-02-03;[[79940, Screenplay]]
3773;Eric Wareheim;1976-04-07;[[79940, Screenplay]]
3774;Kate Connor;1970-01-01;[[281230, Writer]]
3775;Michael J. Pagan;1970-01-01;[[38033, Writer]]
3776;Diana Erwin;1970-01-01;[[38033, Writer]]
3777;Marshall Karp;1970-01-01;[[100975, Screenplay]]
3778;Karl Mueller;1970-01-01;[[38541, Writer]]
3779;Eron Sheean;1970-01-01;[[38541, Writer]]
3780;Will Canon;1970-01-01;[[234212, Screenplay]]
3781;Doug Simon;1970-01-01;[[234212, Screenplay]]
3782;Max La Bella;1970-01-01;[[234212, Screenplay], [234212, Screenplay]]
3783;Adam Schwartz;1970-01-01;[[27404, Writer]]
3784;Chris Gore;1970-01-01;[[27404, Writer]]
3785;Nicholas Turturro;1962-01-29;[[170480, Writer]]
3786;Lance Kawas;1970-01-01;[[170480, Writer]]
3787;Christian Sesma;1970-01-01;[[342502, Writer], [170480, Writer]]
3788;James Mercel;1970-01-01;[[170480, Writer]]
3789;Francesca Gregorini;1970-01-01;[[71866, Writer]]
3790;Tatiana von Furstenberg;1970-01-01;[[71866, Writer]]
3791;Mrcio Garcia;1970-01-01;[[192210, Writer]]
3792;Julia Camara;1970-01-01;[[192210, Screenplay]]
3793;Michael Showalter;1970-06-17;[[180296, Writer]]
3794;Craig Moss;1970-01-01;[[157058, Writer], [38570, Writer]]
3795;Alexander Jacobs;1970-01-01;[[26039, Screenplay]]
3796;David Newhouse;1970-01-01;[[26039, Screenplay]]
3797;Rafe Newhouse;1970-01-01;[[26039, Screenplay]]
3798;Liz Tuccillo;1970-01-01;[[79587, Writer]]
3799;Victor Teran;1970-01-01;[[176077, Writer]]
3800;Joseph Mungra;1970-01-01;[[260947, Screenplay]]
3801;Joe Colleran;1970-01-01;[[260947, Screenplay]]
3802;Cecil Chambers;1970-01-01;[[342502, Writer]]
3803;Monte Hellman;1970-01-01;[[191229, Writer]]
3804;Steven Gaydos;1970-01-01;[[191229, Writer]]
3805;David M. Zehr;1970-01-01;[[191229, Writer]]
3806;John Bosher;1970-01-01;[[43213, Screenplay], [43213, Screenplay]]
3807;Walter Salles;1970-01-01;[[666, Screenplay]]
