ID;Title;Genres;Year;Runtime;Description;Cast;Director;Writers;Producers
40505;I Got the Hook Up;['Action', 'Comedy'];1998;93;Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI.;[[Anthony Johnson, Blue], [Ice Cube, Gun Runner], [Master P, Black], [Tom Lister Jr., T-Lay]];Michael Martin;[[Master P, Story]];[]
11363;She's the One;['Comedy', 'Romance'];1996;96;Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry;[[Amanda Peet, Molly], [Cameron Diaz, Heather Davis], [Edward Burns, Mickey Fitzpatrick], [Jennifer Aniston, Renee Donati Fitzpatrick], [John Mahoney, Mr. Fitzpatrick], [Leslie Mann, Connie], [Maxine Bahns, Hope], [Michael McGlone, Francis Fitzpatrick]];Edward Burns;[[Edward Burns, Screenplay]];[[Edward Burns, Producer], [James Schamus, Producer], [Ted Hope, Producer]]
3033;Gods and Monsters;['Drama'];1998;105;"It's 1957, and Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.";[[Brendan Fraser, Clayton Boone], [David Dukes, David Lewis], [Ian McKellen, James Whale], [Jack Betts, Boris Karloff], [Jack Plotnick, Edmund Kay], [Lolita Davidovich, Betty], [Lynn Redgrave, Hanna], [Mark Kiely, Dwight], [Matt McKenzie, Colin Clive], [Rosalind Ayres, Elsa Lanchester]];Bill Condon;[[Bill Condon, Screenplay]];[[Gregg Fienberg, Producer], [Mark R. Harris, Producer], [Paul Colichman, Producer]]
25376;The Secret in Their Eyes;['Unknown', 'Drama', 'Mystery', 'Romance'];2009;129;A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.;[[Alejandro Abelenda, Pinche Mariano], [B†rbara Palladino, Chica Piropo], [Carla Quevedo, Liliana Coloto], [Guillermo Francella, Pablo Sandoval], [Javier Godino, Isidoro G¢mez], [Mario Alarc¢n, Juez Fortuna Lacalle], [Pablo Rago, Ricardo Morales], [Ricardo Dar°n, Benjam°n Esp¢sito], [Rudy Romano, Ord¢?ez], [Soledad Villamil, Irene MenÇndez Hastings]];Juan JosÇ Campanella;[[Eduardo Sacheri, Writer], [Juan JosÇ Campanella, Writer]];[[Carolina Urbieta, Producer], [Gerardo Herrero, Executive Producer], [Juan JosÇ Campanella, Producer], [Mariela Besuievski, Producer], [Vanessa Ragone, Executive Producer]]
22007;Train;['Horror', 'Thriller'];2008;94;This new Train tells the tale of an American wrestling team who board a train that just so happens to be used as a supermarket for organ harvesters.;[[Derek Magyar, Todd], [Gideon Emery, Willey], [Gloria Votsis, Claire], [Thora Birch, Alex], [Todd Jensen, Coach Harris]];Gideon Raff;[[Gideon Raff, Writer]];[[Boaz Davidson, Producer], [Danny Lerner, Producer], [Les Weldon, Producer]]
765;Evil Dead II;['Horror', 'Comedy', 'Fantasy'];1987;84;Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from ?The Book of the Dead.? As they play the recording an evil power is unleashed taking over Linda?s body.;[[Bruce Campbell, "Ashley 'Ash' J. Williams"], [Dan Hicks, Jake], [Denise Bixler, Linda], [John Peakes, Professor Raymond Knowby], [Kassie DePaiva, Bobbie Joe], [Lou Hancock, Henrietta Knowby], [Richard Domeier, Ed Getley], [Sarah Berry, Annie Knowby], [Ted Raimi, Possessed Henrietta]];Sam Raimi;[[Sam Raimi, Screenplay], [Scott Spiegel, Screenplay]];[[Alex De Benedetti, Executive Producer], [Irvin Shapiro, Executive Producer], [Robert Tapert, Producer]]
10615;Pootie Tang;['Action', 'Comedy'];2001;81;Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.;[[Cathy Trien, Stacy], [Chris Rock, "JB / Radio DJ / Pootie's Father"], [J.B. Smoove, Trucky], [Jennifer Coolidge, Ireenie], [Lance Crouther, Pootie Tang], [Laura Kightlinger, Anchor Woman], [Mario Joyner, Lacey], [Reg E. Cathey, Dirty Dee], [Robert Vaughn, Dick Lecter], [Wanda Sykes, Biggie Shorty]];Louis C.K.;[];[[Ali LeRoi, Producer], [Caldecot Chubb, Producer], [Chris Rock, Producer], [Dave Becky, Executive Producer], [David Gale, Producer], [Louis C.K., Producer], [M. Blair Breard, Producer], [Michael Rotenberg, Executive Producer], [Momita Sengupta, Producer], [Sean Daniel, Executive Producer], [Van Toffler, Executive Producer]]
205321;Sharknado;['Unknown', 'Horror'];2013;86;A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia;[[Adrian Bustamante, Kelso], [Aubrey Peeples, Claudia], [Cassandra Scerbo, Nova], [Chuck Hittinger, Matt], [Diane Chambers, Agnes], [Ian Ziering, Fin Shepard], [Jaason Simmons, Baz], [John Heard, George], [Sumiko Braun, Deanna], [Tara Reid, April]];Anthony C. Ferrante;[[Thunder Levin, Writer]];[[David Michael Latt, Producer], [David Rimawi, Executive Producer]]
89540;The Other Conquest;['Drama', 'Unknown'];1999;105;The film is a drama about the aftermath of the 1520s Spanish Conquest of Mexico told from the perspective of the indigenous Aztec people. It explores the social, religious, and psychological changes brought about by a historical process of colonization that both defined the American continent and is also highly reminiscent of today?s neocolonialism.;[[Dami†n Delgado, Topiltzin / Tom†s], [Elpidia Carrillo, Tecuichpo / Do?a Isabel], [Honorato Magaloni, Capit†n Crist¢bal Quijano], [I?aki Aierra, Hernando CortÇs], [JosÇ Carlos Rodr°guez, Fray Diego de La Coru?a]];Salvador Carrasco;[[Salvador Carrasco, Writer]];[]
46146;Troll Hunter;['Fantasy', 'Horror'];2010;103;A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.;[[Glenn Erland Tosterud, Thomas], [Hans Morten Hansen, Finn], [Johanna M?rck, Johanna], [Knut N?rum, E-verkssjef], [Otto Jespersen, Trolljegeren], [Robert Stoltenberg, Polsk bj?rnejeger], [Tomas Alf Larsen, Kalle]];AndrÇ ?vredal;[[AndrÇ ?vredal, Writer]];[[John M. Jacobsen, Producer], [Sveinung Golimo, Producer]]
38007;Ira & Abby;['Comedy', 'Romance'];2006;104;A neurotic, young psychology student, with low self-esteem, has a chance encounter with a free-spirited, extremely gregarious woman who works at the Paris Health Club in New York City, and who suggests that they immediately get married to see how it will work out. Both of the student's parents are analysts, and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present.;[[Chris Messina, Ira Black], [David Margulies, ], [Frances Conroy, ], [Fred Willard, ], [Jennifer Westfeldt, Abby Willoughby], [Judith Light, ], [Kali Rocha, ], [Kevin Sussman, ], [Marylouise Burke, ], [Robert Klein, ]];Robert Cary;[];[]
14256;Winter Passing;['Comedy', 'Drama'];2006;98;Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being.;[["Deirdre O'Connell", Deirdre], [Amelia Warner, Shelly], [Amy Madigan, Lori Lansky], [Dallas Roberts, Ray], [Ed Harris, Don Holden], [Ivan Martin, Bartender], [John Bedford Lloyd, Leontes], [Mandy Siegfried, Ruth], [Will Ferrell, Corbit], [Zooey Deschanel, Reese Holden]];Adam Rapp;[[Adam Rapp, Writer]];[]
540;D.E.B.S.;['Action'];2004;91;The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice.;[[Christina Kirk, Madeleine], [Devon Aoki, Dominique], [Geoff Stults, Bobby Matthews], [Holland Taylor, Mrs. Petrie], [Jill Ritchie, Janet], [Jimmi Simpson, Scud], [Jordana Brewster, Lucy Diamond], [Meagan Good, Max Brewer], [Michael Clarke Duncan, Mr. Phipps], [Sara Foster, Amy Bradshaw]];Angela Robinson;[[Angela Robinson, Screenplay]];[[Andrea Sperling, Producer], [Jasmine Kosovic, Producer]]
370464;The Masked Saint;['Unknown', 'Action'];2016;111;The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor.;[[Brett Granstaff, Chris], [Diahann Carroll, Ms. Edna], [James Preston Rogers, The Reaper], [Lara Jean Chorostecki, Michelle], [Roddy Piper, Nicky Stone], [T.J. McGibbon, Carrie Samuels]];Warren P. Sonoda;[[Scott Crowell, Writer]];[]
20055;The Betrayed;['Unknown', 'Drama', 'Mystery', 'Thriller'];2008;98;Kidnappers force a young mother (Melissa George) to recover money stolen by her shady husband (Christian Campbell).;[[Alice Krige, Falco], [Christian Campbell, Kevin], [Connor Christopher Levins, Michael (as Connor Levins)], [Donald Adams, Shuffle / Rathe], [Kevan Kase, Officer Gene], [Melissa George, Jamie], [Oded Fehr, Voice / Alek], [Phillip Mitchell, Young Henchman], [Scott Heindl, Chase]];Amanda Gusack;[[Amanda Gusack, Writer]];[]
224569;Taxman;['Action', 'Unknown', 'Comedy', 'Thriller'];1999;104;After a homocide that the police believe is over gasoline theft, a tax investigator discovers the Russian mafia is involved and that they are stealing millions in gasoline tax money. Only one rookie cop is willing to believe him and together they must get the evidence they need or die trying.;[[Elizabeth Berkley, Nadia Rubakov], [Fisher Stevens, Kenneth Green], [Joe Pantoliano, Al Benjamin], [Michael Chiklis, Andre Rubakov], [Robert Townsend, Peyton Cody], [Wade Dominguez, Joseph Romero]];Avi Nesher;[[Avi Nesher, Writer], [Roger H. Berger, Writer]];[]
395766;The Secret;['Drama'];2016;200;The Secret is the story of a real-life double murder. James Nesbitt plays Colin Howell, a respectable dentist and pillar of the community, who became a killer in partnership with a Sunday school teacher, Hazel Buchanan, played by Genevieve O'Reilly.;[["Genevieve O'Reilly", ], [B.J. Hogg, ], [Glen Wallace, ], [James Greene, ], [James Nesbitt, ], [Jason Watkins, ], [Laura Pyper, ], [Liam McMahon, ], [Stuart Graham, ]];Nick Murphy;[[Stuart Urban, Writer]];[]
39303;02:13;['Horror', 'Thriller', 'Mystery'];2009;96;A police profiler has just returned from psychiatric leave only to find that he is caught up in a serial killer's rampage. Fighting to keep buried the trauma of his childhood, he must confront the all too-familiar flesh masks that the killer leaves on the faces of his victims. He must face his own demons along with the killer to save his small eroding existence.;[[Kevin Pollak, Dr. Simmons], [Mark Pellegrino, John Tyler], [Mark Thompson, Russell Spivey], [Teri Polo, Amanda Richardson]];Charles Adelman;[[Mark Thompson, Writer]];[[Charles Adelman, Producer], [David A. Armstrong, Producer], [G. Richard Beddingfield, Producer], [Keith Walley, Producer], [Mark Thompson, Producer]]
142061;Batman: The Dark Knight Returns, Part 2;['Action', 'Unknown'];2013;78;Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.;[[Ariel Winter, Robin / Carrie Kelley], [David Selby, Commissioner Gordon], [Dee Bradley Baker, Don], [Frank Welker, Mayor Stevenson], [Grey Griffin, Anchor Carla], [James Patrick Stuart, Murray], [Mark Valley, Clark Kent / Superman], [Michael Emerson, Joker], [Michael McKean, Dr. Bartholomew Wolper], [Peter Weller, Batman / Bruce Wayne]];Jay Oliva;[[Bob Goodman, Screenplay]];[[Michael Uslan, Executive Producer]]
370662;Time to Choose;['Unknown'];2015;100;Academy Award? winning director Charles Ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on.;[[Jane Goodall, Herself], [Jerry Brown, Himself], [Michael Pollan, Himself], [Neal Barnard, Himself], [Oscar Isaac, Narrator]];Charles Ferguson;[[Chad Beck, Writer], [Charles Ferguson, Writer]];[]
252360;In the Name of the King III;['Action', 'Adventure', 'Drama', 'Fantasy'];2013;85;Hazen Kaine, an American contract killer living in Sofia, Bulgaria, gets more than he bargains for when he enters into a contract with the mob. One last job before he gets out and starts a new life for himself. The targets: the three children of royal billionaire Andon Dupont. Seems simple enough, or so he thought. Hazen apprehends the children, and before he can blink an eye, a simple necklace worn by one of the children sends his life spiraling back to medieval times. Now completely out of his element, Hazen fights for his life as he tries to escape a medieval army and a fierce fire-breathing dragon.;[[Bashar Rahal, Ulrich], [Dominic Purcell, Hazen Kaine], [Marian Valev, Tervin / Ayavlo], [Nikolai Sotirov, Tybalt], [Ralitsa Paskaleva, Arabella]];Uwe Boll;[[Joel Ross, Writer]];[[Dan Clarke, Producer]]
256740;Wicked Blood;['Action', 'Drama', 'Thriller'];2014;92;"Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization.";[[Abigail Breslin, Hannah Lee], [Alexa PenaVega, Amber], [Dodie Brown, Nurse], [J.D. Evermore, Doctor], [Jake Busey, Bobby Stinson], [James Purefoy, Wild Bill], [Lew Temple, Donny], [Ritchie Montgomery, Hank], [Sean Bean, Uncle Frank Stinson], [Thomas Francis Murphy, Bearded Man]];Mark Young;[[Mark Young, Writer]];[[Eric Bassett, Producer], [Guy Quigley, Executive Producer], [Jason Pinardo, Producer], [Nick Stagliano, Producer]]
299145;Stranded;['Drama'];2015;86;After the brutal murder of his beloved brother, a small-town surfer seeks revenge against the gang of merciless thugs he holds responsible. However, when another tragedy brings him face to face with the consequences of his actions, he must seek forgiveness from the very people he despises most.;[[David James Elliott, Jim], [Jeff Fahey, Trick], [Kim Matula, Donna], [Rita Wilson, Sheila], [Scott Eastwood, John]];Daniel Petrie, Jr.;[[Brian Pittman, Writer], [Rachel Long, Writer]];[[Scott Eastwood, Producer]]
241766;Lords of London;['Unknown', 'Mystery', 'Thriller'];2014;90;Tony is a notorious gangster with a big problem. He has woken up in an abandoned farmhouse, with blood on his shirt, and no memory of how he got there. He stumbles into a small town and discovers he?s in an Italian village that seems to be lost in time.;[[Christopher Hatherhall, Young Terry], [Giovanni Capalbo, Francesco], [Glen Murphy, Tony Lord], [Joe Egan, Charlie], [Ray Winstone, Terry Lord], [Serena Iansiti, Margarita]];Antonio Simoncini;[[Antonio Simoncini, Writer]];[[Glen Murphy, Producer], [Steve Darts, Producer]]
12535;High Anxiety;['Comedy', 'Unknown'];1977;94;"Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. Thorndyke must confront his own psychiatric condition, ""high anxiety,"" in order to clear his name.";[[Charlie Callas, Cocker Spaniel], [Cloris Leachman, Nurse Charlotte Diesel], [Dick Van Patten, Dr. Philip Wentworth], [Harvey Korman, Dr. Charles Montague], [Howard Morris, Professor Lilloman], [Jack Riley, The Desk Clerk], [Madeline Kahn, Victoria Brisbane], [Mel Brooks, Dr. Richard H. Thorndyke], [Ron Carey, Brophy], [Ron Clark, Zachary Cartwright]];Mel Brooks;[[Barry Levinson, Screenplay], [Mel Brooks, Screenplay], [Ron Clark, Screenplay], [Rudy De Luca, Screenplay]];[[Mel Brooks, Producer]]
1667;March of the Penguins;['Unknown', 'Unknown'];2005;80;Every year, thousands of Antartica's emperor penguins make an astonishing journey to breed their young. They walk, marching day and night in single file 70 miles into the darkest, driest and coldest continent on Earth.;[[Charles Berling, Le p?re], [Jules Sitruk, Le bÇbÇ], [Morgan Freeman, Narrator], [Romane Bohringer, La m?re]];JÇrìme Maison;[[Luc Jacquet, Screenplay]];[[Christophe Lioud, Producer], [Emmanuel Priou, Producer]]
50839;Margin Call;['Thriller', 'Drama'];2011;107;A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.;[[Ashley Williams, Heather Burke], [Demi Moore, Sarah Robertson], [Jeremy Irons, John Tuld], [Kevin Spacey, Sam Rogers], [Mary McDonnell, Mary Rogers], [Paul Bettany, Will Emerson], [Penn Badgley, Seth Bregman], [Simon Baker, Jared Cohen], [Stanley Tucci, Eric Dale], [Zachary Quinto, Peter Sullivan]];J.C. Chandor;[[J.C. Chandor, Screenplay]];[["Kirk D'Amico", Executive Producer], [Anthony Gudas, Executive Producer], [Cassian Elwes, Executive Producer], [Corey Moosa, Producer], [Joe Jenckes, Producer], [Joshua Blum, Executive Producer], [Laura Rister, Executive Producer], [Michael Benaroya, Producer], [Michael Corso, Executive Producer], [Neal Dodson, Producer], [Randy Manis, Executive Producer], [Robert Ogden Barnum, Producer], [Rose Ganguzza, Executive Producer], [Zachary Quinto, Producer]]
86549;August;['Drama'];2011;100;August tells the story of two former lovers, Troy and Jonathan, who reunite after a long ago painful breakup. After spending several years in Spain, Troy returns to Los Angeles and decides to phone Jonathan and meet for coffee. A seemingly innocent rendezvous turns into an attempt to revive passions past. Only this time it's not that simple as Jonathan has a new beau, Raul, and is trying to make the right decision a second time around.;[[Adrian Gonzalez, Raul], [Daniel Dugan, Jonathan], [Murray Bartlett, Troy]];Eldar Rapaport;[];[]
13973;Choke;['Comedy', 'Drama'];2008;92;A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.;[[Anjelica Huston, Ida J. Mancini], [Bijou Phillips, Ursula], [Brad William Henke, Denny], [Clark Gregg, Lord High Charlie], [Gillian Jacobs, Cherry Daiquiri / Beth], [Jonah Bobo, Young Victor], [Kelly Macdonald, Paige Marshall], [Paz de la Huerta, Nico], [Sam Rockwell, Victor Mancini], [Viola Harris, Eva Muller]];Clark Gregg;[[Clark Gregg, Screenplay]];[[Beau Flynn, Producer], [Derrick Tseng, Executive Producer], [Gary Ventimiglia, Executive Producer], [Johnathan Dorfman, Producer], [Mary Vernieu, Executive Producer], [Mike S. Ryan, Executive Producer], [Temple Fennell, Producer], [Tripp Vinson, Producer]]
244786;Whiplash;['Drama'];2014;105;Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.;[[Austin Stowell, Ryan], [Chris Mulkey, Uncle Frank], [Damon Gupton, Mr. Kramer], [J.K. Simmons, Terence Fletcher], [Jayson Blair, Travis], [Kavita Patil, Assistant - Sophie], [Melissa Benoist, Nicole], [Miles Teller, Andrew Neimann], [Nate Lang, Carl Tanner], [Paul Reiser, Mr. Neyman]];Damien Chazelle;[[Damien Chazelle, Screenplay]];[[Couper Samuelson, Executive Producer], [David Lancaster, Producer], [Gary Michael Walters, Executive Producer], [Helen Estabrook, Producer], [Jason Blum, Producer], [Jason Reitman, Executive Producer], [Jeanette Brill, Executive Producer], [Michel Litvak, Producer]]
598;City of God;['Drama', 'Unknown'];2002;130;Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro?s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, BuscapÇ. BuscapÇ was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom.;[[Alexandre Rodrigues, BuscapÇ], [Alice Braga, AngÇlica], [Douglas Silva, Dadinho], [Jefechander Suplino, Alicate], [Jonathan Haagensen, Cabeleira], [Leandro Firmino, ZÇ Pequeno], [Matheus Nachtergaele, Sandro Cenoura], [Phellipe Haagensen, BenÇ], [Roberta Rodrigues, Berenice], [Seu Jorge, ManÇ Galinha]];K†tia Lund;[[Br†ulio Mantovani, Screenplay], [Paulo Lins, Screenplay]];[[Andrea Barata Ribeiro, Producer], [Bel Berlinck, Executive Producer], [Daniel Filho, Producer], [Donald Ranvaud, Producer], [Elisa Tolomelli, Executive Producer], [Hank Levine, Producer], [Juliette Renaud, Producer], [Marc Beauchamps, Producer], [Mauricio Andrade Ramos, Producer], [Vincent Maraval, Producer], [Walter Salles, Producer]]
11129;Human Traffic;['Comedy', 'Drama'];1999;99;All that exists now is clubs, drugs, pubs and parties. I've got 48 hours off from the world, man I'm gonna blow steam out of my head like a screaming kettle. I'm gonna talk cods hit to strangers all night. I'm gonna lose the plot on the dance floor, the free radicals inside me are freaking man!  Tonight I'm Jip Travolta, I'm Peter Popper, I'm going to Never Never Land with my chosen family, man. We're going to get more spaced out than Neil Armstrong ever did.  Anything could happen tonight, you know? This could be the best night of my life! I've got 73 quid in my back burner. I'm gonna wax the lot, man.  The milky bars are on me! Yeah!;[[Andrew Lincoln, Felix], [Danny Dyer, Moff], [Jo Brand, Reality (voice)], [John Simm, Jip], [Lorraine Pilkington, Lulu], [Nicola Reynolds, Nina], [Richard Coyle, Andy], [Shaun Parkes, Koop], [Terence Beesley, "Moff's Father"]];Justin Kerrigan;[[Justin Kerrigan, Screenplay]];[[Allan Niblo, Producer], [Emer McCourt, Producer]]
75861;To Write Love on Her Arms;['Drama', 'Unknown'];2015;118;The story follows 19-year-old Renee who has always loved fairy tales: the idea of a princess, a hero and a happily ever after. But Renee?s life is that of a darker tale: she?s a young woman battling addiction, depression and self-injury. In a creative blend of artistic fantasy balanced with harsh reality, the movie follows Renee on her courageous journey towards recovery.;[[Chad Michael Murray, Jamie Tworkowski], [Corbin Bleu, Mackey], [J. Larose, Echo], [Juliana Harkavy, Jessie], [Kat Dennings, Renee Yohe], [Mark Saul, Dylan], [Rupert Friend, David McKenna], [Rus Blackwell, Conrad Willard], [Samantha Castro, Young Jessie], [William Peltz, Sean]];Nathan Frankowski;[[Kate King Lynch, Screenplay], [Nathan Frankowski, Story]];[[David Blair McKenna, Producer], [David Nixon, Producer], [Jayson Stringfellow, Executive Producer], [Kim Dawson, Producer], [Larry Frenzel, Executive Producer], [Pattie Mallette, Executive Producer], [Steven Okin, Executive Producer], [Tom Swanson, Executive Producer]]
13551;The Dead Girl;['Mystery', 'Drama', 'Unknown', 'Thriller'];2006;85;The clues to a young woman's death come together as the lives of seemingly unrelated people begin to intersect.;[[Brittany Murphy, Krista], [Bruce Davison, "Leah's Father"], [Giovanni Ribisi, Rudy], [James Franco, Derek], [Josh Brolin, Tarlow], [Marcia Gay Harden, Melora], [Mary Steenburgen, "Beverle], [Piper Laurie, "Arden's Mother"], [Rose Byrne, Leah], [Toni Collette, Arden]];Karen Moncrieff;[[Karen Moncrieff, Writer]];[[Eric Karten, Producer], [Gary Lucchesi, Producer], [Henry Winterstern, Producer], [Kevin Turen, Producer], [Richard S. Wright, Producer], [Tom Rosenberg, Producer]]
103663;The Hunt;['Drama'];2012;115;A teacher lives a lonely life, all the while struggling over his son?s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.;[[Alexandra Rapaport, Nadja], [Anne Louise Hassing, Agnes], [Annika Wedderkopp, Klara], [Bjarne Henriksen, ], [Lars Ranthe, Bruun], [Lasse Fogelstr?m, Marcus], [Mads Mikkelsen, Lucas], [Ole Dupont, Godsejer / Advokat], [Susse Wold, Grethe], [Thomas Bo Larsen, Theo]];Thomas Vinterberg;[[Thomas Vinterberg, Screenplay], [Tobias Lindholm, Screenplay]];[[Morten Kaufmann, Producer], [Sisse Graum J?rgensen, Producer], [Thomas Vinterberg, Producer]]
850;A Christmas Story;['Comedy', 'Unknown'];1983;94;The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.;[[Darren McGavin, The Old Man (Mr. Parker)], [Ian Petrella, Randy Parker], [Jean Shepherd, Ralphie as an Adult], [Melinda Dillon, Mrs. Parker], [Peter Billingsley, Ralphie Parker], [R.D. Robb, Schwartz], [Scott Schwartz, Flick], [Tedde Moore, Miss Shields], [Yano Anaya, Grover Dill], [Zack Ward, Scut Farkus]];Bob Clark;[[Bob Clark, Screenplay]];[[Bob Clark, Producer]]
12586;Bella;['Drama', 'Romance'];2006;91;An international soccer star is on his way to sign a multimillion dollar contract when something happens that brings his career to an abrupt end. A beautiful waitress, struggling to make it in New York City, discovers something about herself that she's unprepared for. In one irreversible moment, their lives are turned upside down.;[[Ali Landry, Celia], [AngÇlica Arag¢n, Mother], [David Castro, David], [Jaime Tirelli, Father], [Lukas Behnken, Johannes], [Manny PÇrez, Manny], [Peter Bucossi, Angry Driver], [Ram¢n Rodr°guez, Eduardo], [Sophie Nyweide, Bella], [Tammy Blanchard, Nina]];Alejandro Monteverde;[];[[Alejandro Gomez Monteverde, Producer], [Ana Wolfington, Executive Producer], [Dan Genetti, Producer], [Denise Pinckley, Producer], [Eduardo Ver†stegui, Producer], [Glen Trotiner, Producer], [J. Eustace Wolfington, Executive Producer], [Jason Jones, Producer], [John Shepherd, Producer], [Leo Severino, Producer], [Matthew Malek, Producer], [Sean Wolfington, Executive Producer], [Stephen McEveety, Executive Producer]]
11564;Class of 1984;['Action', 'Drama', 'Horror', 'Unknown', 'Thriller'];1982;98;Andy is a new teacher at a inner city high school that is like nothing he has ever seen before. There is metal detectors at the front door and everything is basically run by a tough kid named Peter Stegman. Soon, Andy and Stegman become enemies and Stegman will stop at nothing to protect his turf and drug dealing business.;[[Al Waxman, Detective Stewiski], [Keith Knight, Barnyard], [Lisa Langlois, Patsy], [Merrie Lynn Ross, Diane Norris], [Michael J. Fox, Arthur], [Neil Clifford, Fallon], [Perry King, Andrew Norris], [Roddy McDowall, Terry Corrigan], [Stefan Arngrim, Drugstore], [Tim Van Patten, Peter Stegman]];Mark L. Lester;[[John C.W. Saxton, Screenplay], [Mark L. Lester, Screenplay], [Tom Holland, Screenplay]];[[Arthur Kent, Producer], [Mark L. Lester, Executive Producer], [Merrie Lynn Ross, Executive Producer]]
301748;The Opposite Sex;['Comedy'];2014;96;"A Bet's A Bet tells the story of Vince, New England's most successful divorce attorney. To Vince, life is one big competition, and losing is unacceptable. This also applies in his dating life with his love 'em and leave 'em approach. Then Vince meets Jane, who is beautiful, successful and also extremely driven. Together they enter into a series of entertaining wagers with each other where the winner gets to decide the fate of the loser. After all, ""A Bet's a Bet!""";[[Dana Ashbrook, Gary], [Danielle Guldin, Ellen], [Eric Roberts, Mr. Campbell], [Jennifer Finnigan, Stephanie], [Kenan Thompson, Mitch], [Kristin Chenoweth, Mrs. Kemp], [Mena Suvari, Jane]];Jennifer Finnigan;[[Mark Mussina, Writer], [Steven Sessions, Writer]];[]
108346;Dreaming of Joseph Lees;['Romance', 'Drama'];1999;92;Set in rural England in the 1950s Eva (Samantha Morton) fantasises about her handsome, worldly cousin Joseph Lees (Rupert Graves), with whom she fell in love as a girl. However, stuck in a closed community she becomes the object of someone else's fantasy, Harry (Lee Ross). When Harry learns that Eva is planning to leave the village in order to live with and look after the injured Lees, he devises a gruesome scheme in order to force her to stay and look after him.;[[Felix Billson, Robert], [Lauren Richardson, Janie], [Lee Ross, Harry], [Nicholas Woodeson, Mr. Dian], [Rupert Graves, Joseph Lees], [Samantha Morton, Eva], [Vernon Dobtcheff, Italian Doctor]];Eric Styles;[[Catherine Linstrum, Writer]];[[Christopher Milburn, Producer], [Mark Thomas, Executive Producer]]
